full_text,label
我早就表示過這種懷疑，只是我目前了解的證據還不足以得到確定的結論。不論是誰，不論是川普還是彭培奧，只提出他們的結論還不夠。川普說證據他現在還不能說，我們就且聽下回分解。同樣的，那些認為不是實驗室洩漏的人也需要用證據說話，解答人們提出的種種疑點，否則人們也不會接受。,0
"中國前商務部副部長魏建國28日指出，受武汉肺炎疫情影響，中國可能難以兌現中美1月貿易協定的所有採購承諾，中國「絕對」尊重1月時與美方簽訂的農產品採購承諾，或許被迫以「不可抗力」為由，不兌現其他產品的採購承諾。

中共對美再次毀約，説明中共根本沒有信譽，不值得川普和美國浪費時間與之談判。",1
"這是昨天北京飛洛杉磯的航班，都是有美國綠卡的。

在班次限制的情況下，飛美國的航班是班班客滿。

當初武漢疫情爆發，這群人馬上從中國跑到美國。後來美國疫情控制不住了，這群人又從美國跑回中國。現在北京爆出來疫情，他們又從北京再次跑回美國。都是同一群人。 https://t.co/CZBwfmpzBW",0
美國眾議員Reschenthaler 說，讓世衛組織去調查中共病毒/武漢瘟疫，就跟讓El Chapo（大毒梟）去調查墨西哥毒販組織一樣！,1
【湖北以外地區新增病例數13連降】據國家衛健委發佈的最新疫情數據統計，2月16日0—24時，全國除湖北以外地區新增確診病例115例(全國新增確診病例2048例，湖北新增確診病例1933例)，連續第13日呈下降態勢。 https://t.co/xy70PYzQIi,0
桑德斯（Bernie Sanders）：“學校應該成為包容性，多樣性和民主的實驗室。”,0
【快訊：解放軍支援湖北醫療隊全部抵達武漢】經中央軍委批准，解放軍派出3支醫療隊共450人24日晚分別從上海、重慶、西安三地乘坐軍機出發，於當晚11：44全部抵達武漢機場。 25日將正式加強投入到武漢地區指定接診新型冠狀病毒感染的肺炎病例較多的地方醫院開展救治工作。 https://t.co/0yoZAgD1xc,0
"國民黨為什麼一直要

幫小明回台灣請願？

中國有疫苗可以施打

不是很安全嗎？",0
中共再次把中國人當SB。中共公布了李文亮有關情況的調查報告，只是認為派出所訓誡不當。中共為何要迴避、隱瞞李文亮從12月30日晚直到12月31日凌晨4點被叫到市衛健委訓斥？為何醫院紀委12月31日一整天將李文亮「留置」？中共是有組織、有系統地迫害李文亮，中共調查避實就虛。 https://t.co/Co0i7WP7r2,1
"從很多地方的數據看來中國根本不缺口罩，他們只是針對台灣不出口口罩來政治操作，想引發中國民怨，而轉移中國人對武漢肺炎的怨恨，真歹毒

而蠢貨們搞不清楚武漢肺炎才是原兇，跟台灣捐不捐口罩無關，如果不隱匿疫情何需用到大量的口罩？小粉紅們不去怪罪你們自己人隱匿疫情，倒怪起台灣不出口口罩！",1
"黃之鋒在香港坐牢出來後，依然意氣風發。
一名中國醫生，因爲寫了一篇質疑鴻茅藥酒的文章在中國被關了三個月，被釋放出來後呆若木雞。
可見香港和中國的監獄還是有差別的。 https://t.co/DbyNCc4yI9",1
"滅屍新方法？

//生於亂世：10月12日，昨日有人係浸會醫院後面，金城道遊樂場發現呢架中華國際，港澳冷氣櫃車 HA3759
運左件貨上 FUNERAL靈車。
#恐襲都市
#毁屍滅跡
#救救香港
#香港示威者
#鏟除警隊 https://t.co/KEi278jvaw",1
【國家衛健委：加大抗癌藥研發力度推動高質量仿製藥進入臨床使用】日前，國家衛健委有關負責人表示，我國正採取多項措施，提高抗癌藥供應保障能力，努力滿足患者用藥需求，增強廣大人民群眾對醫改的獲得感：開展國家藥品價格談判試點、加大抗癌藥研發力度、推動高質量仿製藥進入臨床使用... https://t.co/3IMGEOzN9z,0
台商染上「武漢肺炎」後搭機返台，一下飛機即被確診。台灣官方呼籲民眾不要驚慌，女台商遭隔離，並未進入社區。但是，通行一飛機的人能保證沒人被傳染嗎？🙁 https://t.co/2YftCU9yqS,0
瑞士時報：假如世衛組織當初傾聽台灣 https://t.co/3iZCwWlaoe,0
"#LIVE 楊健興：全民檢測反應難測　中央力推林鄭難推

中央與建制派力推全民檢測，兩星期前，特首林鄭月娥表示將展開全民自願免費病毒檢測，當日有89宗新增確診個案，她今日宣佈9月1日起進行兩星期的全民檢測，今日確診個案只有18個。https://t.co/TvTHixR8OZ",0
【調查顯示絕大多數美企對中國市場前景表示樂觀】美中貿易全國委員會11日發布的2020年度會員調查顯示，儘管新冠疫情之下兩國關係趨於緊張，但絕大多數美國企業仍然看好中國市場，且不打算將生產線搬離中國。 https://t.co/7sG83ceG6t https://t.co/7FPDLYiq7b,0
"武漢P4實驗室的石正麗昨天出來闢謠，說病毒不會洩漏，馬上就有專業人士出來叫板，並表示願意公開對質。另有知情人士表示，石是與美國北卡的一個醫學小組合作，美國人早在14年就意識到危險，並叫停了計劃，停止撥款。詳情見下圖。



所以說，不闢謠還存疑，一闢謠，基本就實錘了。 https://t.co/4x5ja6GF1J",1
【全球最大飛機來中國採購防疫物資：可裝載250噸物資】當地時間4月14日上午10點左右，世界上唯一一架安-225“夢幻”運輸機從天津飛抵波蘭華沙。波蘭外交部稱，機上載有2家波蘭公司從中國採購的1050立方米新冠病毒防護裝備，包括76噸防護服、11噸防護面罩和9噸口罩。 https://t.co/9JtYtyVOIj,0
"今天中午，網民發起在中山紀念公園體育館（即火眼實驗室所在地）外抗議內地醫護人員到港推行核酸檢測。

全場只有一個示威者在門外站在記者面前，重重複複叫喊著示威者口號。 https://t.co/awbjdTb7ZB",0
"悲報



日本全日空成田國際機場—中國廣東深圳國際機場航線開航，在中國疫情多發復燃已經無法壓制的這個時候選擇復航，很明顯有重蹈年初只限制中國湖北及浙江兩省班機及觀光客入國覆轍的危險，菅內閣有沒有從年初的事態學到教訓？很有疑問",0
新增病例連續三天清零：世衛總幹事譚德塞贊武漢 https://t.co/BlxuVOACMl https://t.co/rvfHhVAxlL,0
"世衛組織忒不靠譜了，

難道不是中共欠武漢人民和世界各國人民嗎？



世衛組織聯合考察組外方組長布魯斯?艾爾沃德對中國戰疫的評價：「我們要認識到武漢人民所做的貢獻，世界欠你們的。當這場疫情過去，希望有機會代表世界再一次感謝武漢人民，我知道在這次疫情過程中，中國人民奉獻很多。」 https://t.co/qu55vwrshi",1
"終於有確診手足發病時入左狗屋搵4popo求助🥳
希望手足早日康復，狗屋啲人早日瀨野。☺️

我搵到似個個手足既post，有ac既快啲同我入去多謝同安慰手足🥺我多人再留免自爆🤪

頭先我冇戴口罩入咗狗屋
https://t.co/7Oo7oVNfO0

一名確診武肺手足，發病時去元朗警署同警察深入交流
https://t.co/EApSnL68UY https://t.co/bYA5TswMqW",1
泰國《泰叻》新聞網站報導，1月31日泰國確認首個本地病例，為曼谷的一位出租車司機，該病例並未去過中國，但可能承載過中國遊客，目前已經送醫院治療。截至31日，泰國共確診19例新型冠狀病毒感染的肺炎病例。 https://t.co/wZx4hOrACH,0
起訴美國政府的武漢光靚律師事務所主任梁旭光，為武漢司法局前副局長楊維林女婿。其上位史是一部中國雞賊的權力攀附史，現在又在攀附更大的權力，”奉旨“起訴美國！它在接受美國自由亞洲採訪時，聲稱為配合中國外交部發言人趙立堅 @zlj517的“美軍把病毒帶入武漢”指控，又一无耻配合官謠的 #中國病毒 https://t.co/xZB4VFbCAi,1
非常有意思，習近平深夜與普京通話之後，黨媒發聲明稱「俄方反對個別勢力借疫情指責中國，將同中方堅定站在一起」，但俄方的聲明中並沒有這句話…要麽是黨媒摻水給自己貼金愚弄大衆，要麽就是普京口頭說了句場面話，但官方正式聲明不承認。無論哪種，都凸顯北京熱臉貼冷屁股的尷尬。 https://t.co/7aOhLN7JR3,0
"藍腦巨嬰 w



""明知有危險還是去了，還帶著兩歲幼兒冒險，到當地才發現中國新聞嚴重造假。



最不可思議的是經歷過這麼一大段後，他覺得是台灣政府玩政治鬥爭害他回不了家。中國隱匿疫情沒有錯，中國隨意更改名單沒有錯，中國飛機載著確診患者來台沒有錯，都是台灣政府的錯。""



https://t.co/OuBS2fNnJk https://t.co/0xi0iW96NR",0
"有線新聞

【武漢肺炎疫情蔓延】

【民眾表示不怕　因有黨的關懷】



深圳有確診個案...但廣州的醫院同樣無加強防疫。不少民眾都說未驚過。



「絕對相信我們中國政府。」



「不怕，現在黨的關懷，到處都預防了。現在黨的領導下關心我們，老百姓最好，一年比一年好。」... https://t.co/QvhlvtRWsZ",0
大躍進死了多少中國人？這是中共的機密。中共一些高官幾十年後陸陸續續透露一些信息，但是有中國學者有歷史紀錄。武漢肺炎疫情究竟死了多少人？這也是中共的機密，甚至中共給火葬場都下達了封口令。希望有民間人士收集相關信息，有良心的體制內人員保存信息。這是一段歷史！,0
"嗓子有點微痛，躺在床上不想起來，是不是要說的話已經說完？

心也有點微痛，窗外的樹葉已盡，但春天來了便有新綠，我的人生呢，不會永久地那麼循環。

中國還會循環下去的，很多中國人也會活下去的，習慣了災難的民眾，有了更頑強的生命力，會醖酿下一場更大的病毒嗎？",0
"世界上沒有哪一個國家
沒有任何一個「醫院」
會用這種載歌載舞的方式
來慶祝自己民族的災難……

為什麼不脫了口罩呢？ https://t.co/PoZ00CBRCw",1
"今日大陸爆刷此視頻，無量民眾感動。



陳秋實被譽為中國第一爺們兒。大年三十他獨自進入疫情重災區武漢。要用真實的情況和信息架起武漢與外界的橋樑。幾個月前也是他只身赴香港，為大陸民眾報導香港抗議實況。



中國黨政軍三權領袖習近平同志，您在哪兒呢？

 https://t.co/m605j6V2zy via @YouTube",0
今天，中共高調宣佈接受俄羅斯專家到中國幫助疫情防治，仍然拒絕接受美國派專家去中國。之前白宮經濟顧問稱美國將派專家去中國是一個「亂尾」信息。中共為了賭氣或其他目的，拒絕接受世界上最先進的美國醫療、防疫專家的幫助，這對中國人民而言是個損失。,0
有沒有專家分析過究竟是哪些原因，為什麼封城後武漢的中國肺炎病毒的死亡率比全世界其他地方（哪怕和湖北以外的中國其他地區相比）高出無數倍？,0
王毅在奧斯陸質疑新冠病毒起源於中國的觀點 https://t.co/hvNZsZ2KYO https://t.co/R7v2me9HuS,0
"Jiun Lin

其實做為領事夫人，莊祖宜的發文很沒敏感度，這幾個月還一直想回成都，甚至說美國比中國不安全（指疫情）、美國政府強迫他們家庭分離。但以她的身份難道不知道在中美近期角力之下，她先生在成都的職務，人身安全會是最大隱憂嗎？看她還在思念她放在成都的碗盤、沒做完的飲食考察，真的傻眼。 https://t.co/e9idM81A4k",0
"洩露病毒



我曾負責過實驗室藥品的管理

對於危險的藥品

我們是兩個人同時負責

比如最危險的氰化物

首先獨立一間房，必須放置保險櫃



每次需要兩人同時簽字，同時進入，保險櫃兩道密碼，一人一道



幾點進幾點出，都有誰，紀錄的清清楚楚



關於武肺炎是實驗室洩漏，我有太多懷疑



危險品的洩漏能那麼容易 https://t.co/1a3iHy7EDC",0
今天出現兩條相矛盾的新型冠狀病毒疫情的中外專家意見：1）中國衛計委專家邱海波稱新型冠狀病毒感染者康復後「應無傳染性，半年內不會再次感染」；2）德國專家最新論文指出「患者治癒後依然攜帶高載量病毒，治癒者是否可能傳播病毒需要考量」。 https://t.co/db0e9aQPtD,0
